4.7	0.78305	-1.05060804835328	0.303949861679105
4.75	0.791626	-1.05315993097	0.292198394356344
4.8	0.800202	-1.05563743963392	0.286605189850747
4.85	0.808778	-1.05809338760696	0.287170248162314
4.9	0.817354	-1.06058058815104	0.293893569291045
4.95	0.82593	-1.06315185452808	0.30677515323694
5	0.834506	-1.065860	0.325815
5.05	0.84383305	-1.07104237799816	0.777237195315574
5.1	0.8531601	-1.08020559432912	1.17942644901898
5.15	0.86248715	-1.09289045088479	1.53238276111022
5.2	0.8718142	-1.10863774955712	1.8361061315893
5.25	0.88114125	-1.12698829223805	2.09059656045621
5.3	0.8904683	-1.14748288081951	2.29585404771096
5.35	0.89979535	-1.16966231719343	2.45187859335354
5.4	0.9091224	-1.19306740325176	2.55867019738395
5.45	0.91844945	-1.21723894088643	2.6162288598022
5.5	0.9277765	-1.24171773198938	2.62455458060828
5.55	0.93710355	-1.26604457845253	2.5836473598022
5.6	0.9464306	-1.28976028216784	2.49350719738395
5.65	0.95575765	-1.31240564502723	2.35413409335354
5.7	0.9650847	-1.33352146892264	2.16552804771096
5.75	0.97441175	-1.35264855574602	1.92768906045621
5.8	0.9837388	-1.36932770738928	1.6406171315893
5.85	0.99306585	-1.38309972574437	1.30431226111023
5.9	1.0023929	-1.39350541270324	0.918774449018982
5.95	1.01171995	-1.4000855701578	0.484003695315573
6	1.021047	-1.402381	0.000000
